Front camera resolution,Number of HDDs installed,On-board graphics adapter 6K support,Total storage capacity,USB Type-C DisplayPort Alternate Mode,Line-in,Keyboard layout,Aspect ratio,Processor codename,AC adapter output voltage,Number of displays supported (on-board graphics),Trusted Platform Module (TPM),Docking connector,USB4 Gen 3x2 ports quantity,Thermal Design Power (TDP),Built-in speaker(s),NVIDIA G-SYNC,Display brightness,SSD form factor,ExpressCard slot,Alienware graphics amplifier port,Internal memory,Infrared (IR) camera,Display surface,Touchscreen,Solid-state drive interface,Speaker power,Maximum graphics adapter memory,Discrete graphics memory type,Card reader integrated,Continuous video playback time,Bundled software,Cable lock slot,Charging port type,Depth (tablet mode),Spill resistant keyboard,DisplayPorts quantity,IntelÂ® Optaneâ„¢ Memory module installed,3G,Wi-Fi,SSD capacity,Discrete graphics adapter model,Configurable TDP-up,Processor family,On-board graphics adapter DirectX version,Hard drive size,Screen shape,Processor lithography,Memory clock speed,USB 3.2 Gen 2 (3.1 Gen 2) Type-C ports quantity,Battery life (max),Processor model,Hybrid-HDD cache memory,USB 3.0 (3.1 Gen 1) Type-C ports quantity,Mini DisplayPorts quantity,Microphone in,Front camera signal format,Pre-installed software,Memory layout (slots x size),On-board graphics adapter,Removable battery,sRGB coverage (typical),Maximum internal memory,Number of SATA III connectors,USB 3.2 Gen 1 (3.1 Gen 1) Type-C ports quantity,L3 cache,LightScribe,HDD size,Processor frequency,Graphics adapter Open GL support,Password protection,Discrete graphics adapter,Series,CUDA cores,USB 3.0 (3.1 Gen 1) Type-A ports quantity,AC adapter input voltage,Discrete GPU manufacturer,SIM card support,Numeric keypad,Maximum on-board graphics adapter memory,Memory form factor,Intel® Optane™ Memory module installed,Solid-state drive capacity,USB 3.2 Gen 2x2 Type-C ports quantity,3D,Second display touch technology,Second display refresh rate,Market positioning,ECC,Memory slots (available),Total SSDs capacity,NFC key technology,Second display resolution,Battery capacity (Watt-hours),Height,Speakers manufacturer,Display glass type,USB 3.2 Gen 2 (3.1 Gen 2) Type-A ports quantity,Processor threads,TV-out,Dual-screen,On-board graphics adapter dynamic frequency (max),Intel® Thunderbolt 4,HDMI ports quantity,MIMO,AMD FreeSync,HDD capacity,ScreenPad touch technology,Wi-Fi data rate (max),Thunderbolt 4 ports quantity,Hard drive interface,Brand,USB 3.2 (Gen 1) Type-A ports quantity,Docking station included,Maximum resolution,Headphone outputs,Processor cache,Ethernet LAN (RJ-45) ports,Hybrid-HDD capacity,HDMI version,Keyboard backlit,Width (tablet mode),Hard drive speed,Width,HD type,Depth,4G standard,Pixel density,S/PDIF out port,Weight,AC adapter frequency,Part Number,Colour gamut DCI-P3,Height (front),Motherboard chipset,4G,Battery capacity (Watt hours),Number of hard drives installed,Compatible memory cards,Total number of SATA connectors,Mini DisplayPort/Thunderbolt combo port,Model year,Rugged design,AC adapter output current,Proximity sensor,Battery capacity,Height (tablet mode),Family,RGB colour space,USB Power Delivery revision,Hard drive capacity,On-board graphics adapter base frequency,Thunderbolt technology,Rear camera,Price,USB 2.0 ports quantity,Hybrid hard drive (H-HDD) capacity,Operating system installed,Thunderbolt ports quantity,Privacy camera,Privacy type,Maximum refresh rate,Spill-resistant keyboard,Wi-Fi standards,Number of discrete graphics adapters supported,SSD memory type,Thunderbolt version,Touch technology,CardBus PCMCIA slot type,Built-in subwoofer,DisplayPort version,Quick charge time (50%),USB 3.2 Gen 1 (3.1 Gen 1) Type-A ports quantity,Second display location,USB4 Gen 2x2 ports quantity,Memory upgrade note,Trial software,Full-size keyboard,Processor socket,Memory slots,Flash drive interface,Form factor,On-board graphics adapter cores,Flash memory,Bluetooth,USB Power Delivery up to,Housing material,Quick charge,Password protection type,Number of discrete graphics adapters,Fast charging,Windows keys,Fingerprint reader,DVI port,IntelÂ® Optaneâ„¢ Memory module capacity,Product colour,Micro-USB 2.0 ports quantity,Display response rise/fall,Front camera,SSD interface,Panel type,Antenna type,Number of battery cells,CUDA,AC adapter power,Island-style keyboard,Number of execution units,Fast charging time (50%),USB Sleep-and-Charge,Virtual Reality (VR) ready,Native aspect ratio,Model name,Weight (tablet mode),Maximum internal memory (64-bit),Recovery operating system,Processor cores,Second display diagonal,Front camera HD type,USB 3.1 (3.1 Gen 2) Type-A ports quantity,NVIDIA 3D Vision,Video capturing speed,On-board graphics adapter memory,Number of built-in speakers,Standby time,LAN/VGA combo port,Optical drive type,Keyboard language,Rear camera resolution (numeric),Configurable TDP-up frequency,DC-in jack,USB 3.1 (3.1 Gen 2) Type-C ports quantity,SmartCard slot,Height (rear),Colour of product,Operating system language,NVIDIA Max-Q,Face recognition,NFC key,USB Type-C Thunderbolt 3 ports quantity,Voice control,Cable lock slot type,Built-in touchpad,Processor boost frequency,Top Wi-Fi standard,Thunderbolt 3 ports quantity,Drivers included,USB charging voltage,TV out,Display resolution,HDD speed,Hybrid hard drive (H-HDD) cache type,Display diagonal,On-board graphics adapter 4K support,Hybrid-HDD cache type,Ethernet LAN,NVIDIA GameWorks VR,Windows Hello,Original brand name,Built-in stylus pen storage,L2 cache,Storage media,Battery technology,Cabling technology,Micro HDMI ports quantity,Number of microphones,Built-in microphone,Number of USB ports with PowerShare support,Release Date,PowerShare,Front camera resolution (numeric),Hybrid hard drive (H-HDD) cache memory,VGA (D-Sub) ports quantity,Total HDDs capacity,Discrete graphics adapter memory,Smart card reader,Combo headphone/mic port,On-board graphics adapter OpenGL version,Thunderbolt 2 ports quantity,Number of SSDs installed,LED backlight,Keyboard backlit colour,HDD interface,NTSC coverage (typical),Ethernet LAN data rates,On-board graphics adapter model,USB charging current,USB 3.2 (Gen 2) Type-A ports quantity,Anti-glare screen,Product type,USB Power Delivery,Number of discrete graphics adapters installed,Bluetooth version,Touchscreen type,Second display panel type,USB 3.2 (Gen 1) Type-C ports quantity,Audio system,Contrast ratio (typical),USB 2.0 Type-C ports quantity,Display diagonal (metric),Pointing device,On-board graphics adapter burst frequency,Processor series,Processor manufacturer,Intel® Optane™ Memory module capacity,Internal memory type,EAN/UPC code,Operating system architecture,Colour gamut,On-board graphics adapter family
,,,128 GB,,,QWERTY,16:9,,19 V,,,,,15 W,,,200 cd/mÂ²,,,,4 GB,,Matt,N,,,,,Y,,,,,,,,,,,128 GB,Not available,,10th gen Intel Core i3,12.0,,,10 nm,2666 MHz,,,i3-1005G1,,,,,,,,Y,,,12 GB,,1,,,,1.2 GHz,,,N,15,,,100 - 240 V,,,Y,,On-board,,,,,,,Everyday,,,128 GB,,,37 Wh,19.9 mm,,,,4,,,900 MHz,,1,,,,,,,,ASUS,,,,,4 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,50/60 Hz,90NB0QU3-M09610,,,,,,,,,,,,2.37 A,,,,VivoBook,,,,300 MHz,,,,2,,Windows 10 Home S,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1526,,,Clamshell,,,Y,,,,,,,,,,,Grey,,,Y,PCI Express,,1x1,2,,45 W,,,,,,,P1504JA-EJ660T,,,,2,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.4 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,,,07 July 2020,,,,,,,,Y,4.5,,1,Y,,,45%,,Intel UHD Graphics,,,,Notebook,,,4.1,,,,,,,,Touchpad,,,Intel,,DDR4-SDRAM,4718017776165,,,
,,,256 GB,,,AZERTY,16:9,,19 V,,,,,15 W,,,200 cd/mÂ²,,,,8 GB,,Matt,N,,,,,Y,,,,,,,,,,,256 GB,Not available,,10th gen Intel Core i3,12.0,,,10 nm,,,,i3-1005G1,,,,,,,2 x 4 GB,Y,,,12 GB,,1,,,,1.2 GHz,,,N,15,,,100 - 240 V,,,Y,,On-board + SO-DIMM,,,,,,,,,,256 GB,,,37 Wh,19.9 mm,,,,4,,,900 MHz,,1,,,,,,,,ASUS,,,,,4 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,50/60 Hz,90NB0QU3-M07180,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,300 MHz,,,,2,,Windows 10 Home S,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1526,,,Clamshell,,,Y,,,,,,,,,,,Grey,,,Y,PCI Express,,1x1,2,,45 W,,,,,,,P1504JA-EJ405T-BE,,,,2,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.4 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,,,07 July 2020,,,,,,,,Y,4.5,,1,Y,,,45%,,Intel UHD Graphics,,,,Notebook,,,4.1,,,,,,,,Touchpad,,,Intel,,DDR4-SDRAM,4718017736190,,,
,,,512 GB,,,AZERTY,,,19 V,,,,,15 W,,,,,,,12 GB,,Matt,N,,,,,Y,,,,,,,,,,,512 GB,Not available,25 W,10th gen Intel Core i5,12.0,,,10 nm,2666 MHz,,,i5-1035G1,,,,,,,,Y,,,12 GB,,1,,,,1 GHz,,,N,15,,,100 - 240 V,,,Y,,On-board + SO-DIMM,,,,,,,,,,512 GB,,,37 Wh,19.9 mm,,,,8,,,1050 MHz,,1,,,,,,,,ASUS,,,,,6 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,50/60 Hz,90NB0QU3-M09550,,,,,,,SD,,,,,2.37 A,,,,VivoBook,,,,300 MHz,,,,2,,Windows 10 Home,,,,60 Hz,,Wi-Fi 6 (802.11ax),,,,,,,,,1,,,,,,BGA 1526,,,Clamshell,,,Y,,,,,,,,,,,Grey,,,Y,PCI Express 3.0,,2x2,2,,45 W,,,,,,16:9,P1504JA-EJ654T-BE,,,,4,,HD,,,,,,,,N,,,1.2 GHz,,,,,,,,,,,,,,3.6 GHz,Wi-Fi 6 (802.11ax),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,,,07 July 2020,,,,,,,,Y,4.5,,1,Y,,,45%,,Intel UHD Graphics,,,,Notebook,,,5.0,,,,,,,,Touchpad,,,Intel,,DDR4-SDRAM,4718017791373,,,
,,,128 GB,,,QWERTY,,,19 V,,,,,15 W,,,200 cd/m²,,,,8 GB,,,N,,,,,Y,,,,,,,,,,,128 GB,Not available,25 W,10th gen Intel Core i5,12.0,,,10 nm,,,,i5-1035G1,,,,,,,,Y,,,,,1,,,,1 GHz,,,N,15,,,100 - 240 V,,,Y,,On-board + SO-DIMM,,,,,,,,,,128 GB,,,37 Wh,19.9 mm,,,,8,,,1050 MHz,,1,,,,,,,,ASUS,,,,,6 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,50/60 Hz,90NB0QU3-M06870,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,300 MHz,,,,2,,Windows 10 Home,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1526,,,Clamshell,,,Y,,,,,,,,,,,Grey,,,Y,PCI Express 3.0,,1x1,2,,45 W,,,,,,16:9,P1504JA-EJ485T,,,,4,,HD,,,,,,,,N,,,1.2 GHz,,,,,,,,,,,,,,3.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,,,07 July 2020,,,,,,,,Y,4.5,,1,Y,,,,,Intel UHD Graphics,,,,Notebook,,,4.1,,,,,,,,Touchpad,,,Intel,,DDR4-SDRAM,4718017725385,,,
,1,,1512 GB,,,QWERTY,16:9,,19 V,,,,,,,,200 cd/mÂ²,,,,16 GB,,,N,,,,,,,,,,,,,,,,512 GB,Not available,,AMD Ryzen 7,,,,,,,,3700U,,,,,,,2 x 8 GB,Y,,,,,1,,,,2.3 GHz,,,N,15,,,,,,Y,,On-board + SO-DIMM,,,,,,,,,,512 GB,,,37 Wh,19.9 mm,,,,,,,,,1,,,1000 GB,,,,,ASUS,,,,,4 MB,,,,Y,,,357.2 mm,Full HD,230.4 mm,,,,1.75 kg,,90NB0LZ2-M25870,,,,,,,,,,,,2.37 A,,,,VivoBook,,,,,,,,2,,Windows 10 Home,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,,,,Clamshell,,,Y,,,,,,,,,,,Silver,,,Y,PCI Express,,1x1,2,,45 W,,,,,,,F512DA-EJ1412T-LU,,,,4,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,4 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,5400 RPM,,15.6 inch,,,N,,,,,,HDD+SSD,,,,,Y,,06 July 2020,,,,,1000 GB,,,Y,,,1,Y,,,45%,,AMD Radeon RX Vega 10,,,,Notebook,,,4.1,,,,SonicMaster,,,,Touchpad,,,AMD,,DDR4-SDRAM,4718017803427,,,
,,,256 GB,,,QWERTZ,,,19 V,,,,,,,,200 cd/m²,,,,8 GB,,,N,,,,,,,,,,,,,,,,256 GB,Not available,,AMD Ryzen 5,,,,,,,,3500U,,,,,,,,Y,,,,,1,,,,2.1 GHz,,,N,15,,,,,,Y,,On-board + SO-DIMM,,,,,,,,,,256 GB,,,37 Wh,19.9 mm,,,,,,,,,1,,,,,,,,ASUS,,,,,4 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,,90NB0LZ2-M25880,,,,,,,,,,,,2.37 A,,,,VivoBook,,,,,,,,2,,Windows 10 Home,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,,,,Clamshell,,,Y,,,,,,,,,,,Silver,,,Y,PCI Express 3.0,,1x1,2,,45 W,,,,,,16:9,X512DA-EJ533T-LU,,,,4,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.7 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,Y,,06 July 2020,,,,,,,,Y,,,1,Y,,,,,AMD Radeon Vega 8,,,,Notebook,,,4.1,,,,,,,,Touchpad,,,AMD,,DDR4-SDRAM,4718017807463,,,
,,,256 GB,,,AZERTY,,,19 V,,,,,,,,200 cd/m²,,,,8 GB,,,N,,,,,Y,,,,,,,,,,,256 GB,Not available,,AMD Ryzen 3,,,,,,,,3250U,,,,,,,,Y,,,,,1,,,,2.6 GHz,,,N,15,,,,,,Y,,On-board + SO-DIMM,,,,,,,,,,256 GB,,,37 Wh,19.9 mm,,,,,,,,,1,,,,,,,,ASUS,,,,,4 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,,90NB0LZ2-M24330,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,,,,,2,,Windows 10 Home S,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,,,,Clamshell,,,Y,,,,,,,,,,,Silver,,,Y,,,1x1,2,,45 W,,,,,,16:9,X512DA-EJ1282T-BE,,,,2,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.5 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,Y,,06 July 2020,,,,,,,,Y,,,1,Y,,,,,AMD Radeon Graphics,,,,Notebook,,,4.1,,,,SonicMaster,,,,Touchpad,,,AMD,,DDR4-SDRAM,4718017758765,,,
,,,128 GB,,,AZERTY,,,19 V,,,,,,,,200 cd/m²,,,,4 GB,,Matt,N,,,,,Y,,,,,,,,,,,128 GB,Not available,,AMD Ryzen 3,,,,,2400 MHz,,,3200U,,,,,,,,Y,,,,,1,,,,2.6 GHz,,,N,15,,,,,,Y,,On-board,,,,,,,,,,128 GB,,,37 Wh,19.9 mm,,,,,,,,,1,,,,,,,,ASUS,,,,,4 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,,90NB0LZ2-M08060,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,,,,,2,,Windows 10 Home S,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,,,,Clamshell,,,Y,,,,,,,,,,,Silver,,,Y,SATA III,,1x1,2,,45 W,,,,,,16:9,X512DA-EJ542T-BE,,,,2,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.5 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,Y,,06 July 2020,,,,,,,,Y,,,1,Y,,,45%,,AMD Radeon Vega 3,,,,Notebook,,,4.1,,,,,,,,Touchpad,,,AMD,,DDR4-SDRAM,4718017797924,,,
,,,256 GB,,,,,,19 V,,,,,15 W,,,,,,,8 GB,,Matt,N,,,,,Y,,Microsoft 365 Personal 12-month subscription with 1TB Cloud Storage,,,,,,,,,256 GB,Not available,,10th gen Intel Core i5,12.0,,,10 nm,2666 MHz,,,i5-1035G1,,,,,,Microsoft 365,,Y,,,,,1,,,,1 GHz,,,N,15,,,100 - 240 V,,,Y,,,,,,,,,,,,256 GB,,,37 Wh,230 mm,,,,8,,,1050 MHz,,1,,,,,,,,ASUS,,,,,6 MB,,,,,,,35700 mm,Full HD,19 mm,,,,1.7 kg,50 - 60 Hz,X512JA-EJ568TBUN,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,300 MHz,,,,2,,Windows 10,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1526,,,Clamshell,,,Y,,,,,,,,,,,Grey,,,Y,,,,2,,45 W,,,,,,,X512JA-EJ568TBUN,,,,4,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,,,05 July 2020,,,,,,,,,4.5,,1,Y,,,,,Intel UHD Graphics,,,,Netbook,,,5.0,,,,,,,,Touchpad,,,Intel,,DDR4-SDRAM,,,,
,,,256 GB,,,,16:9,,19 V,,,,,15 W,,,,,,,8 GB,,,N,,,,,Y,,Microsoft 365 Personal 12-month subscription with 1TB Cloud Storage,,,,,,Y,,,256 GB,Not available,,10th gen Intel Core i7,12.0,,,10 nm,2666 MHz,,,i7-1065G7,,,,,,Microsoft 365,,Y,,,12 GB,,1,,,,1.3 GHz,,,N,15,,,100 - 240 V,,,Y,,,,,,,,,,,,256 GB,,,37 Wh,215 mm,,,,8,,,1100 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,324 mm,Full HD,29.2 mm,,,,1.4 kg,50 - 60 Hz,X512JA-EJ571TBUN,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,300 MHz,,,,2,,Windows 10,,,,60 Hz,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1526,,,Clamshell,,,Y,,,,,,,,,,32 GB,Grey,,,Y,,,,2,,45 W,,,,,,,X512JA-EJ571TBUN,,,,4,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.9 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,,,05 July 2020,,,,,,,,,4.5,,1,Y,,,,,Intel Iris Plus Graphics,,,,Notebook,,,,,,,,,,,Touchpad,,,Intel,,DDR4-SDRAM,,,,
,,,256 GB,,,,16:9,,19 V,,,,,,,,,,,,8 GB,,Matt,N,,,,,Y,,,,,,,,,,,256 GB,Not available,,10th gen Intel Core i5,,,,,2400 MHz,,,i5-10210U,,,,,,,,Y,,,12 GB,,1,,,,1.6 GHz,,,N,15,,,,,,Y,,,,,,,,,,,,256 GB,,,37 Wh,19.9 mm,,,,,,,,,1,,,,,,,,ASUS,,,,,6 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.75 kg,,X512FA-EJ1401TBUN,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,,,,,2,,Windows 10,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,,1x SO-DIMM,,Clamshell,,,Y,,,,,,,,,,,Silver,,,Y,,,,2,,45 W,,,,,,,X512FA-EJ1401TBUN,,,,4,,,,,,,,,,N,,,,,,,,,,,,,,,,,4.2 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,,,,,Y,,03 July 2020,,,,,,,,Y,,,1,Y,,,,,Intel UHD Graphics,,,,Notebook,,,4.1,,,,SonicMaster,,,,Touchpad,,,Intel,,DDR4-SDRAM,5055792371406,,,
,,,128 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,4 GB,,Matt,N,,,,,Y,,,,,,,,,,,128 GB,Not available,,8th gen Intel Core i3,12.0,,,14 nm,2400 MHz,,,i3-8145U,,,,,,,,Y,,,12 GB,,1,,,,2.1 GHz,,,N,15,,,,,,Y,32 GB,,,,,,,,,,,128 GB,,,37 Wh,19.9 mm,,,,4,,,1000 MHz,,1,,,,,,,,ASUS,,,,,4 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.75 kg,,X512FA-EJ1752TBUN,,,,,,,MicroSD (TransFlash),,,,,2.37 A,,,,VivoBook,,,,300 MHz,,,,2,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1528,1x SO-DIMM,,Clamshell,,,Y,,,,,,,,,,,Grey,,,Y,,,,2,,45 W,,,,,,,X512FA-EJ1752T,,,,2,,,,,,,,,,N,,,,,,,,,,,,,,,,,3.9 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,,,,,Y,,03 July 2020,,,,,,,,Y,4.5,,1,Y,,,,,Intel UHD Graphics,,,,Notebook,,,4.1,,,,SonicMaster,,,,Touchpad,,,Intel,,DDR4-SDRAM,5055792371390,,,
,,,512 GB,,,,16:9,,17 V,,,,,,,,,,,,8 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,,,512 GB,NVIDIA GeForce MX330,,10th gen Intel Core i7,,,,,2666 MHz,,,i7-1065G7,,,,,,,,Y,,,,,1,,,,1.3 GHz,,,Y,15,,,100 - 240 V,NVIDIA,,Y,,,,,,,,,,,,512 GB,,,37 Wh,19.9 mm,,,,,,,,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,357.2 mm,Full HD,230.4 mm,,,,1.7 kg,50/60 Hz,90NB0QW3-M01550,,,,,,,MicroSD (TransFlash),,,,,3.42 A,,,,VivoBook,,,,,,,,2,,Windows 10,,,,60 Hz,,"802.11a, 802.11b, 802.11g, Wi-Fi 4 (802.11n), Wi-Fi 5 (802.11ac)",,,,,,,,,1,,,,,,,,,Clamshell,,,Y,,,,,,,,,,,Gray,,,Y,,,,2,,65 W,,,,,,,F512JP-EJ111T,,,,4,,,,,,,,,,N,,,,,,,,,,,,,,,,,3.9 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,,,,,,,02 July 2020,,,,,,2 GB,,Y,,,1,Y,,,,,Intel Iris Plus Graphics,,,,Notebook,,,,,,,,,,,Touchpad,,,Intel,,DDR4-SDRAM,4718017673754,,,
,,,128 GB,,,,,,19 V,,,,,,,,,,,,8 GB,,,N,,,,,Y,,,,,,,,,,,128 GB,Not available,,AMD Ryzen 3,,,,,,,,3250U,,,,,,,1 x 4 GB,Y,,,,,1,,,,2.6 GHz,,,N,15,,,100 - 240 V,,,Y,,On-board + SO-DIMM,,,,,,,,,,128 GB,,,,19.9 mm,,,,,,,,,1,,,,,,,,ASUS,,,,,4 MB,,,1.4,,,,357 mm,Full HD,230 mm,,,,,50/60 Hz,F512DA-EJ1307T,,,,,,,MicroSD (TransFlash),,,,,,,,,VivoBook,,,,,,,,2,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,,,,Clamshell,,,Y,,,,,,,,,,,Grey,,,Y,"NVMe, PCI Express 3.0",,2x2,2,,,,,,,,16:9,F512DA-EJ1307T,,,,2,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,3.5 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,Lithium-Ion (Li-Ion),,,,Y,,01 July 2020,,,,,,,,Y,,,1,Y,,,,,AMD Radeon Graphics,,,Y,Notebook,,,4.2,,,,SonicMaster,,,,,,,AMD,,DDR4-SDRAM,,,,
,,,512 GB,,,,16:9,Coffee Lake,20 V,,,,,45 W,,,250 cd/mÂ²,,,,16 GB,,Matt,N,,,,,Y,,,,,,,,,,,512 GB,NVIDIA GeForce GTX 1650,,8th gen Intel Core i5,12.0,,,14 nm,,,,i5-8300H,,,,,,,,Y,,,16 GB,,1,,,,2.3 GHz,,,Y,15,,,100 - 240 V,NVIDIA,,Y,64 GB,On-board,,,,,,,,,,512 GB,,,42 Wh,21.9 mm,,,,8,,,1000 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,359 mm,Full HD,248 mm,,,,2 kg,50/60 Hz,90NB0NL1-M10080,,,Intel HM370,,,,,,,,,7.5 A,,,,VivoBook,,,,350 MHz,,,,2,,Windows 10 Home,,,,60 Hz,,Wi-Fi 6 (802.11ax),,,,,,,,,1,,,,,,BGA 1440,,,Clamshell,,,Y,,,,,,,,Y,,,Grey,,,Y,,IPS,,3,,150 W,,,,,,,F571GT-BQ636T,,,,4,,HD,,,,,,,,N,,,,,,,,,,,,,,,,,4 GHz,Wi-Fi 6 (802.11ax),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,30 June 2020,,,,,,,,Y,4.5,,1,Y,,,,,Intel UHD Graphics 630,,,,Notebook,,,5.0,,,,,,,,Touchpad,,,Intel,,,4718017692434,64-bit,,
,,,512 GB,,,,,,,,,,,,,,,,,,16 GB,,,N,,,,,Y,,,Y,DC-in jack,,,,,,,512 GB,Not available,,10th gen Intel Core i7,,,,,,,,i7-10750H,,,,,,,,Y,,,16 GB,,1,,,,2.6 GHz,,,N,15,,,100 - 240 V,,,Y,,On-board,,,,,,,,,,512 GB,,,42 Wh,21.9 mm,,,,,,,,,1,,,,,,,,ASUS,,,,,12 MB,1,,1.4,Y,,,359 mm,Full HD,248 mm,,,,2.14 kg,50/60 Hz,X571LI-AL078,,,,,,,,,,,,,,,,VivoBook,,,,,,,,2,,N,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,,,,Clamshell,,,Y,,,,,,,,Y,,,Black,,,Y,,,,3,,150 W,,,,,,16:9,X571LI-AL078,,,,6,,HD,,,,,,,,N,,,,,,,,,,,,,,,Kensington,,5 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium-Ion (Li-Ion),,,,Y,,28 June 2020,,,,,,,,Y,,,1,Y,,,,,Intel UHD Graphics,,,Y,Notebook,,,,,,,,,,,Touchpad,,,Intel,,,,,,
